0	0
0.5	0
1.5	0.285725
3	0.857175
5	1.71435
7.5	2.85725
10.5	4.28587
14	6.00023
18	8.0003
22.5	10.2861
27.5	12.8576
33	15.7149
39	18.8578
45.5	22.2866
52.5	26.001
60	30.0011
68	34.287
76.5	38.8586
85.5	43.7159
95	48.859
105	54.2878
115.5	60.0023
126.5	66.0025
138	72.2884
150	78.8601
162.5	85.7175
175.5	92.8606
189	100.289
203	108.004
217.5	116.004
232.5	124.29
248	132.862
264	141.72
280.5	150.863
297.5	160.292
315	170.006
333	180.007
351.5	190.293
370.5	200.865
390	211.722
410	222.865
430.5	234.295
451.5	246.009
473	258.01
495	270.296
517.5	282.868
540.5	295.725
564	308.869
588	322.298
612.5	336.013
637.5	350.013
663	364.299
689	378.871
715.5	393.729
742.5	408.872
770	424.302
798	440.017
826.5	456.017
855.5	472.303
885	488.875
915	505.733
945.5	522.877
976.5	540.306
1008	558.021
1040	576.022
1072.5	594.308
1105.5	612.88
1139	631.738
1173	650.882
1207.5	670.311
1242.5	690.026
1278	710.027
1314	730.313
1350.5	750.885
1387.5	771.743
1425	792.887
1463	814.316
1501.5	836.031
1540.5	858.032
1580	880.319
1620	902.891
1660.5	925.749
1701.5	948.893
1743	972.322
1785	996.037
1827.5	1020.04
1870.5	1044.32
1914	1068.9
1958	1093.76
2002.5	1118.9
2047.5	1144.33
2093	1170.04
2139	1196.04
2185.5	1222.33
2232.5	1248.9
2280	1275.76
2328	1302.91
2376.5	1330.34
2425.5	1358.05
2475	1386.05
2525	1414.34
2575.5	1442.91
2626.5	1471.77
2678	1500.91
2730	1530.34
2782.5	1560.06
2835.5	1590.06
2889	1620.35
2943	1650.92
2997.5	1681.78
3052.5	1712.92
3108	1744.35
3164	1776.07
3220.5	1808.07
3277.5	1840.35
3335	1872.93
3393	1905.79
3451.5	1938.93
3510.5	1972.36
3570	2006.08
3630	2040.08
3690.5	2074.36
3751.5	2108.94
3813	2143.79
3875	2178.94
3937.5	2214.37
4000.5	2250.08
4064	2286.09
4128	2322.37
4192.5	2358.95
4257.5	2395.8
4323	2432.95
4389	2470.38
4455.5	2508.09
4522.5	2546.1
4590	2584.38
4658	2622.96
4726.5	2661.81
4795.5	2700.96
4865	2740.39
4935	2780.1
5005.5	2820.11
5076.5	2860.39
5148	2900.97
5220	2941.82
5292.5	2982.97
5365.5	3024.4
5439	3066.11
5513	3108.12
5587.5	3150.4
5662.5	3192.98
5738	3235.84
5814	3278.98
5890.5	3322.41
5967.5	3366.13
6045	3410.13
6123	3454.42
6201.5	3498.99
6280.5	3543.85
6360	3588.99
6440	3634.42
6520.5	3680.14
6601.5	3726.14
6683	3772.43
6765	3819
6847.5	3865.86
6930.5	3913
7014	3960.43
7098	4008.15
7182.5	4056.15
7267.5	4104.44
7353	4153.01
7439	4201.87
7525.5	4251.02
7612.5	4300.45
7700	4350.16
7788	4400.17
7876.5	4450.45
7965.5	4501.03
8055	4551.88
8145	4603.03
8235.5	4654.46
8326.5	4706.18
8418	4758.18
8510	4810.47
8602.5	4863.04
8695.5	4915.9
8789	4969.04
8883	5022.47
8977.5	5076.19
9072.5	5130.19
9168	5184.48
9264	5239.05
9360.5	5293.91
9457.5	5349.06
9555	5404.49
9653	5460.2
9751.5	5516.21
9850.5	5572.49
9950	5629.07
10050	5685.93
10150.5	5743.07
10251.5	5800.5
10353	5858.22
10455	5916.22
10557.5	5974.51
10660.5	6033.08
10764	6091.94
10868	6151.09
10972.5	6210.52
11077.5	6270.24
11183	6330.24
11289	6390.53
11395.5	6451.1
11502.5	6511.96
11610	6573.1
11718	6634.53
11826.5	6696.25
11935.5	6758.25
12045	6820.54
12155	6883.12
12265.5	6945.97
12376.5	7009.12
12488	7072.55
12600	7136.27
12712.5	7200.27
12825.5	7264.56
12939	7329.13
13053	7393.99
